session_id,time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,stability,weed_class,confidence,n_boxes,infer_ms,fps_inst
SESSION_002_SouthPlot,22.533,-0.0601,0.4292,10.7184,0.1,0.0615,0.0501,0.9176,Cocklebur,0.7522,1,21.69,46.11
SESSION_002_SouthPlot,22.567,0.3028,0.4128,9.9949,0.1251,0.1472,0.0154,0.9218,Foxtail,0.7725,1,19.73,50.67
SESSION_002_SouthPlot,22.6,0.3773,0.1069,10.3647,0.0999,0.1289,0.0217,0.9212,Giant_Ragweed,0.5896,2,20.53,48.7
SESSION_002_SouthPlot,22.633,0.2709,0.1258,9.9395,0.0923,0.1074,-0.0508,0.9429,Redroot_Pigweed,0.8123,1,19.51,51.27
SESSION_002_SouthPlot,22.667,0.1456,-0.1248,10.2127,0.057,-0.0712,-0.1209,0.9449,Redroot_Pigweed,0.7907,2,21.96,45.53
SESSION_002_SouthPlot,22.7,0.4027,0.0743,9.6336,0.0219,-0.1651,-0.0683,0.945,Redroot_Pigweed,0.7089,1,19.8,50.5
SESSION_002_SouthPlot,22.733,0.5299,-0.0073,9.8163,0.1605,-0.0878,-0.1371,0.9427,Cocklebur,0.7744,1,21.19,47.18
SESSION_002_SouthPlot,22.767,0.1602,0.0325,9.518,-0.0764,-0.0894,-0.0417,0.9427,,0.0,0,21.6,46.3
SESSION_002_SouthPlot,22.8,0.0873,0.0986,9.1203,-0.1225,-0.086,0.0116,0.9435,Foxtail,0.902,1,22.37,44.71
SESSION_002_SouthPlot,22.833,-0.3133,-0.4124,9.4,-0.1773,0.0261,-0.1721,0.9378,Foxtail,0.8676,1,21.69,46.1
SESSION_002_SouthPlot,22.867,-0.2553,-0.2284,9.5017,-0.239,-0.0542,-0.0304,0.9357,Foxtail,0.8628,1,20.06,49.84
SESSION_002_SouthPlot,22.9,-0.3389,-0.2728,9.6135,-0.1249,0.1473,0.0782,0.9366,,0.0,0,22.15,45.16
SESSION_002_SouthPlot,22.933,-0.4829,-0.2171,9.5911,-0.187,0.0953,0.0844,0.938,,0.0,0,21.68,46.13
SESSION_002_SouthPlot,22.967,-0.2615,0.1126,10.3245,-0.1315,0.1396,0.1739,0.9349,,0.0,0,18.69,53.49
SESSION_002_SouthPlot,23.0,-0.1977,-0.0177,10.3626,-0.085,0.1061,0.1745,0.9376,Giant_Ragweed,0.5319,3,21.72,46.04
SESSION_002_SouthPlot,23.033,-0.1955,0.145,10.1853,0.0011,0.0922,0.1442,0.9419,Cocklebur,0.7542,1,20.94,47.76
SESSION_002_SouthPlot,23.067,-0.025,0.2192,9.9545,0.0429,0.0696,-0.0362,0.9309,Redroot_Pigweed,0.7845,1,20.24,49.4
SESSION_002_SouthPlot,23.1,0.4164,0.2451,10.0592,0.1813,0.1173,0.0223,0.9308,Redroot_Pigweed,0.7537,1,20.26,49.35
SESSION_002_SouthPlot,23.133,0.1314,0.1311,10.1826,0.0725,0.1422,0.0329,0.9316,,0.0,0,20.37,49.1
SESSION_002_SouthPlot,23.167,0.1386,0.5254,10.133,0.0998,0.0155,-0.0438,0.9269,Redroot_Pigweed,0.6739,1,19.97,50.09
SESSION_002_SouthPlot,23.2,0.1745,0.2029,9.8536,0.1402,-0.0437,-0.0805,0.9266,,0.0,0,20.9,47.85
SESSION_002_SouthPlot,23.233,0.3747,0.2211,9.7468,0.1205,-0.1399,-0.0189,0.9281,Cocklebur,0.8375,1,21.69,46.1
SESSION_002_SouthPlot,23.267,-0.1032,0.0927,9.2879,-0.0315,-0.0515,-0.0785,0.9247,Redroot_Pigweed,0.7506,2,19.13,52.27
SESSION_002_SouthPlot,23.3,0.1031,-0.3569,9.1014,-0.0906,-0.1998,-0.1076,0.923,,0.0,0,18.16,55.08
SESSION_002_SouthPlot,23.333,-0.0904,-0.2854,9.4241,-0.0325,-0.0879,-0.1428,0.926,Redroot_Pigweed,0.7701,1,20.46,48.88
SESSION_002_SouthPlot,23.367,-0.0862,-0.1824,9.6833,0.0359,-0.0852,0.0626,0.9257,Cocklebur,0.8354,1,21.62,46.26
SESSION_002_SouthPlot,23.4,-0.207,-0.3686,9.0621,0.0008,-0.0917,0.0145,0.9213,,0.0,0,21.25,47.06
SESSION_002_SouthPlot,23.433,-0.2402,-0.1879,9.3999,-0.2333,0.0547,0.0058,0.9198,Foxtail,0.8031,1,19.84,50.41
SESSION_002_SouthPlot,23.467,-0.2505,-0.3563,9.5619,-0.1837,0.1303,0.1223,0.9202,,0.0,0,20.11,49.73
SESSION_002_SouthPlot,23.5,-0.1732,-0.1572,9.7983,-0.1202,-0.121,-0.0068,0.9226,,0.0,0,18.12,55.18
SESSION_002_SouthPlot,23.533,-0.3497,-0.3328,9.7922,-0.0737,-0.0339,0.2048,0.9203,Redroot_Pigweed,0.8086,1,22.04,45.38
SESSION_002_SouthPlot,23.567,-0.3063,0.1428,9.8326,-0.1266,0.1572,0.1322,0.9226,Foxtail,0.8627,1,19.86,50.35
SESSION_002_SouthPlot,23.6,0.0416,0.1766,10.3054,0.1438,0.2554,0.2094,0.8999,,0.0,0,20.56,48.63
SESSION_002_SouthPlot,23.633,-0.2027,0.2595,9.8564,0.0172,0.0033,0.0868,0.894,Foxtail,0.7629,1,20.05,49.87
SESSION_002_SouthPlot,23.667,0.2855,0.2206,10.3318,0.1385,0.1221,0.0271,0.8978,,0.0,0,19.38,51.61
SESSION_002_SouthPlot,23.7,0.2944,0.1454,10.0389,0.1132,-0.0878,-0.0613,0.8974,Giant_Ragweed,0.6353,2,19.69,50.78
SESSION_002_SouthPlot,23.733,0.4022,0.4665,10.1367,0.124,-0.1404,-0.0856,0.8972,Redroot_Pigweed,0.7146,1,19.83,50.42
SESSION_002_SouthPlot,23.767,0.4034,0.4266,10.1684,0.1995,0.1282,-0.1594,0.8981,,0.0,0,19.62,50.96
SESSION_002_SouthPlot,23.8,0.3329,0.0874,9.6293,0.1867,-0.0459,0.0202,0.8993,Foxtail,0.8388,1,21.25,47.06
SESSION_002_SouthPlot,23.833,0.2579,-0.0802,9.5294,0.1159,-0.2287,-0.0899,0.8967,Redroot_Pigweed,0.8099,1,21.29,46.98
SESSION_002_SouthPlot,23.867,-0.0496,-0.3472,9.3851,-0.0645,-0.1365,-0.031,0.9009,Giant_Ragweed,0.7059,2,20.11,49.74
SESSION_002_SouthPlot,23.9,-0.1119,-0.1349,9.84,-0.1577,-0.1781,0.0052,0.9108,Cocklebur,0.7969,2,20.55,48.66
SESSION_002_SouthPlot,23.933,0.1233,-0.3255,9.335,0.1137,-0.1296,-0.0352,0.91,Redroot_Pigweed,0.731,1,22.18,45.08
SESSION_002_SouthPlot,23.967,-0.1509,-0.3214,9.3666,-0.1093,-0.0866,-0.0321,0.9083,Foxtail,0.8846,1,18.5,54.06
SESSION_002_SouthPlot,24.0,-0.1651,-0.0932,9.4836,-0.2213,-0.0019,0.0087,0.9092,Redroot_Pigweed,0.7765,1,22.25,44.95
SESSION_002_SouthPlot,24.033,-0.4018,-0.3364,9.9153,-0.0682,0.0626,-0.013,0.9005,Cocklebur,0.8422,1,22.33,44.78
SESSION_002_SouthPlot,24.067,-0.3136,0.1691,9.6848,-0.1895,0.0134,0.0294,0.9017,,0.0,0,21.35,46.84
SESSION_002_SouthPlot,24.1,-0.1753,-0.1809,10.1383,0.0838,0.0411,0.1314,0.9229,Cocklebur,0.7573,1,20.93,47.79
SESSION_002_SouthPlot,24.133,0.0342,-0.2409,9.9707,-0.0524,0.1499,0.1493,0.9314,Cocklebur,0.7878,1,20.93,47.78
SESSION_002_SouthPlot,24.167,-0.0407,0.0524,10.0549,0.1057,0.066,0.0642,0.9289,Redroot_Pigweed,0.7689,1,18.64,53.66
SESSION_002_SouthPlot,24.2,0.185,0.2679,10.3338,0.0848,0.049,0.0861,0.9267,Giant_Ragweed,0.677,1,21.1,47.38
SESSION_002_SouthPlot,24.233,0.3351,0.2673,10.477,0.0052,0.0792,0.0498,0.9199,,0.0,0,21.72,46.03
SESSION_002_SouthPlot,24.267,0.451,0.2713,10.0711,0.0689,0.032,-0.0624,0.9255,Redroot_Pigweed,0.8219,1,18.9,52.9
SESSION_002_SouthPlot,24.3,0.3181,0.1643,9.9348,0.0855,-0.0514,-0.0087,0.9225,Redroot_Pigweed,0.8287,2,19.2,52.09
SESSION_002_SouthPlot,24.333,0.5282,0.0632,9.9759,0.0703,0.0252,-0.1034,0.9339,Foxtail,0.8044,2,22.16,45.13
SESSION_002_SouthPlot,24.367,0.0619,-0.135,9.6771,0.1003,-0.0541,-0.1257,0.9336,Giant_Ragweed,0.6319,2,20.12,49.71
SESSION_002_SouthPlot,24.4,0.0057,-0.0244,9.6644,-0.1612,0.0466,-0.0867,0.9401,,0.0,0,21.5,46.52
SESSION_002_SouthPlot,24.433,0.1218,0.0263,9.0929,-0.008,-0.1394,-0.1552,0.9371,Foxtail,0.8783,2,19.23,52.01
SESSION_002_SouthPlot,24.467,-0.0146,-0.1996,9.1561,-0.235,-0.0507,-0.0414,0.9295,Redroot_Pigweed,0.8115,3,21.2,47.16
SESSION_002_SouthPlot,24.5,-0.2386,-0.3563,9.3616,-0.0907,0.0373,-0.1407,0.9333,,0.0,0,21.18,47.22
SESSION_002_SouthPlot,24.533,-0.3611,-0.226,9.5369,-0.2086,-0.1115,0.0757,0.9303,Giant_Ragweed,0.5872,1,17.91,55.82
SESSION_002_SouthPlot,24.567,-0.4082,0.0016,9.5453,-0.1383,-0.0238,-0.0102,0.9304,Cocklebur,0.7485,1,21.33,46.89
SESSION_002_SouthPlot,24.6,-0.4784,-0.1874,9.7463,-0.2389,0.1473,0.0897,0.9163,,0.0,0,19.75,50.63
SESSION_002_SouthPlot,24.633,-0.3006,-0.2586,10.0222,-0.1466,0.1402,0.1888,0.9095,,0.0,0,20.8,48.07
SESSION_002_SouthPlot,24.667,-0.4355,0.0541,9.809,-0.2102,0.1093,0.0994,0.9063,Foxtail,0.7888,1,20.1,49.74
SESSION_002_SouthPlot,24.7,0.0886,0.2007,10.3014,-0.0898,0.0095,-0.0368,0.9031,Redroot_Pigweed,0.754,1,21.58,46.35
SESSION_002_SouthPlot,24.733,0.1086,0.3174,10.4589,0.177,0.0078,0.0552,0.909,Giant_Ragweed,0.5543,1,21.75,45.99
SESSION_002_SouthPlot,24.767,0.3705,0.3401,10.1859,0.2248,0.0509,-0.004,0.9145,Giant_Ragweed,0.5675,1,22.11,45.23
SESSION_002_SouthPlot,24.8,0.3004,0.2747,10.024,0.0408,-0.014,0.0294,0.906,Cocklebur,0.8849,1,21.93,45.6
SESSION_002_SouthPlot,24.833,0.3308,0.1032,10.2604,0.1229,-0.0563,-0.0673,0.9078,Foxtail,0.8154,2,21.68,46.13
SESSION_002_SouthPlot,24.867,0.367,0.0264,10.2737,0.1747,-0.1856,-0.0188,0.9059,Giant_Ragweed,0.5516,1,20.24,49.41
SESSION_002_SouthPlot,24.9,0.2051,0.0439,9.7894,0.1128,-0.1869,-0.0726,0.9054,Cocklebur,0.7559,1,20.2,49.51
SESSION_002_SouthPlot,24.933,0.0408,0.094,9.4204,0.0133,-0.1771,-0.045,0.9052,Cocklebur,0.7599,1,19.83,50.43
SESSION_002_SouthPlot,24.967,-0.0357,-0.189,9.4636,-0.1207,-0.1101,-0.0879,0.9065,Foxtail,0.8172,2,19.5,51.27
SESSION_002_SouthPlot,25.0,-0.0834,-0.245,9.2154,0.0179,-0.1427,0.0217,0.9051,Redroot_Pigweed,0.6877,2,18.53,53.98
SESSION_002_SouthPlot,25.033,-0.2806,-0.3596,9.5042,-0.1414,-0.0897,-0.051,0.907,,0.0,0,21.12,47.34
SESSION_002_SouthPlot,25.067,-0.0531,-0.0155,9.3941,-0.2665,-0.0588,-0.0924,0.9031,,0.0,0,20.37,49.1
SESSION_002_SouthPlot,25.1,-0.4319,-0.2699,9.3202,-0.1532,-0.1531,-0.0128,0.9096,,0.0,0,20.62,48.5
SESSION_002_SouthPlot,25.133,-0.2909,-0.0889,9.6909,-0.1703,0.1135,0.0879,0.9142,Cocklebur,0.7879,1,21.24,47.08
SESSION_002_SouthPlot,25.167,-0.2359,0.1216,9.688,-0.1563,0.1284,0.1131,0.9164,Cocklebur,0.8262,1,20.45,48.9
SESSION_002_SouthPlot,25.2,-0.0651,-0.1673,9.7228,-0.0616,0.1045,0.1085,0.9231,,0.0,0,19.96,50.1
SESSION_002_SouthPlot,25.233,-0.0396,0.1836,10.2792,-0.0346,0.0755,0.1603,0.923,Cocklebur,0.7946,1,20.17,49.58
SESSION_002_SouthPlot,25.267,-0.0386,0.1401,10.283,0.1288,0.2266,0.074,0.9192,Foxtail,0.8382,1,19.69,50.79
SESSION_002_SouthPlot,25.3,0.3743,0.4271,10.166,0.0171,0.0195,0.049,0.92,Giant_Ragweed,0.5569,1,21.62,46.25
SESSION_002_SouthPlot,25.333,0.0459,0.1286,10.4862,0.0667,0.1476,0.0503,0.9212,Foxtail,0.7841,1,18.79,53.23
SESSION_002_SouthPlot,25.367,0.1721,0.2752,9.9939,0.2097,-0.0417,-0.1455,0.9209,,0.0,0,20.93,47.78
SESSION_002_SouthPlot,25.4,0.3818,0.2989,9.9198,0.3461,0.0877,-0.0316,0.903,,0.0,0,20.53,48.7
SESSION_002_SouthPlot,25.433,0.3473,0.0325,9.9171,0.311,-0.0234,-0.0152,0.8967,Foxtail,0.843,2,18.77,53.28
SESSION_002_SouthPlot,25.467,0.3946,0.0161,9.848,0.142,-0.0231,-0.0569,0.8949,Giant_Ragweed,0.6108,1,20.18,49.56
SESSION_002_SouthPlot,25.5,0.1946,-0.0686,9.6013,0.0031,-0.0984,-0.0724,0.8926,Cocklebur,0.7608,1,21.16,47.26
SESSION_002_SouthPlot,25.533,0.0999,0.0287,9.3019,-0.0685,-0.0836,-0.0214,0.8873,,0.0,0,20.17,49.58
SESSION_002_SouthPlot,25.567,0.0616,0.1288,9.3156,-0.1098,-0.1038,-0.1666,0.8912,,0.0,0,19.48,51.34
SESSION_002_SouthPlot,25.6,-0.1865,-0.0065,9.2465,-0.26,-0.1592,-0.0084,0.8854,,0.0,0,20.46,48.87
SESSION_002_SouthPlot,25.633,-0.1956,-0.0316,9.384,-0.0905,0.0492,-0.0413,0.8804,,0.0,0,18.67,53.55
SESSION_002_SouthPlot,25.667,-0.4581,-0.844,9.5257,-0.0431,-0.0146,0.0916,0.8761,Foxtail,0.8467,1,19.73,50.69
SESSION_002_SouthPlot,25.7,-0.4459,-0.1339,9.8203,-0.1419,0.0586,0.0305,0.8758,Cocklebur,0.8337,1,19.03,52.55
SESSION_002_SouthPlot,25.733,-0.1588,-0.0599,9.7695,0.0729,-0.0393,0.1509,0.8757,Redroot_Pigweed,0.7661,1,20.7,48.32
SESSION_002_SouthPlot,25.767,-0.1796,0.145,10.2549,0.1737,0.0976,0.0697,0.879,,0.0,0,21.69,46.1
SESSION_002_SouthPlot,25.8,-0.0507,-0.1005,10.1789,0.0829,0.1518,-0.0014,0.8897,,0.0,0,20.92,47.8
SESSION_002_SouthPlot,25.833,-0.0475,0.2986,10.0795,0.0132,0.249,-0.0105,0.8886,Giant_Ragweed,0.5656,1,22.45,44.54
SESSION_002_SouthPlot,25.867,0.1197,-0.0761,10.331,0.0434,0.0807,-0.069,0.8869,Foxtail,0.877,2,21.66,46.16
SESSION_002_SouthPlot,25.9,0.3224,0.4038,10.1687,0.203,0.0212,-0.03,0.9057,Foxtail,0.8486,2,19.35,51.69
SESSION_002_SouthPlot,25.933,0.2926,-0.0205,9.9852,0.2342,-0.0484,-0.0247,0.9162,Redroot_Pigweed,0.7854,1,20.16,49.6
SESSION_002_SouthPlot,25.967,0.2183,0.355,10.2066,0.0846,-0.0914,-0.1252,0.9167,Cocklebur,0.8272,1,20.88,47.89
SESSION_002_SouthPlot,26.0,0.18,0.2674,9.6906,0.012,0.0631,-0.1865,0.9193,,0.0,0,19.52,51.22
SESSION_002_SouthPlot,26.033,0.1277,-0.0521,9.5003,-0.0796,-0.1926,-0.098,0.9228,,0.0,0,20.97,47.69
SESSION_002_SouthPlot,26.067,0.0562,-0.0291,9.6527,-0.0819,-0.1528,-0.0836,0.9238,Foxtail,0.8386,1,20.89,47.86
SESSION_002_SouthPlot,26.1,-0.0661,-0.1746,9.4809,-0.0878,-0.0008,-0.084,0.9343,Cocklebur,0.826,1,20.75,48.19
SESSION_002_SouthPlot,26.133,0.0824,-0.4502,9.5124,-0.0152,-0.001,-0.066,0.9271,Foxtail,0.868,2,20.3,49.27
SESSION_002_SouthPlot,26.167,-0.1204,-0.1654,9.2946,-0.1817,0.1269,0.0958,0.9288,Foxtail,0.8326,1,19.2,52.07
SESSION_002_SouthPlot,26.2,-0.2835,-0.0573,9.5548,-0.3952,0.0706,0.0186,0.8959,Foxtail,0.8352,1,20.89,47.87
SESSION_002_SouthPlot,26.233,-0.0705,-0.2355,9.3801,-0.1946,0.0497,-0.0049,0.8964,,0.0,0,20.49,48.8
SESSION_002_SouthPlot,26.267,-0.3389,-0.0163,9.4418,-0.1408,0.1208,0.0919,0.8965,Foxtail,0.8165,2,19.51,51.26
SESSION_002_SouthPlot,26.3,-0.1757,-0.1524,9.8739,-0.0981,0.0211,0.1306,0.8961,,0.0,0,20.47,48.85
SESSION_002_SouthPlot,26.333,-0.0877,0.2111,10.1415,-0.222,0.1102,0.1141,0.8943,,0.0,0,19.97,50.07
SESSION_002_SouthPlot,26.367,0.0635,0.1585,10.7059,0.014,0.0402,-0.0344,0.8859,Redroot_Pigweed,0.8144,1,21.0,47.63
SESSION_002_SouthPlot,26.4,0.0111,0.2159,10.5099,0.1976,0.2141,0.1008,0.8794,Cocklebur,0.7452,1,21.0,47.61
SESSION_002_SouthPlot,26.433,0.1907,0.3183,10.0107,0.0922,-0.0497,0.0026,0.8752,Foxtail,0.8136,2,19.77,50.59
SESSION_002_SouthPlot,26.467,0.1937,0.4715,10.3138,0.0944,0.0064,-0.012,0.8703,Foxtail,0.7891,1,20.34,49.16
SESSION_002_SouthPlot,26.5,0.4104,0.2805,9.7316,0.0842,-0.1034,0.0832,0.8698,Giant_Ragweed,0.606,2,19.83,50.44
SESSION_002_SouthPlot,26.533,0.3333,-0.0303,10.1419,0.1348,0.0186,-0.0492,0.87,Foxtail,0.9001,1,22.13,45.18
SESSION_002_SouthPlot,26.567,-0.0137,-0.0642,9.5653,-0.0403,-0.0822,-0.0655,0.8678,Redroot_Pigweed,0.7479,1,20.0,49.99
SESSION_002_SouthPlot,26.6,0.2429,-0.062,9.4031,-0.0618,-0.1182,-0.1042,0.8694,Giant_Ragweed,0.5573,1,20.75,48.19
SESSION_002_SouthPlot,26.633,0.0718,-0.0641,9.6156,0.0618,-0.2137,-0.0688,0.8756,Redroot_Pigweed,0.6717,1,22.57,44.31
SESSION_002_SouthPlot,26.667,0.1627,-0.3803,9.2505,-0.0271,0.0087,-0.1087,0.8742,,0.0,0,17.38,57.54
SESSION_002_SouthPlot,26.7,-0.0727,-0.1915,9.7271,-0.1654,-0.1509,0.0059,0.9034,,0.0,0,21.17,47.23
SESSION_002_SouthPlot,26.733,-0.1333,-0.1134,9.3406,-0.1068,-0.0691,0.1355,0.9039,Cocklebur,0.7218,1,21.02,47.58
SESSION_002_SouthPlot,26.767,-0.5149,-0.2893,9.7603,-0.2221,0.0082,0.0953,0.9013,,0.0,0,19.66,50.85
SESSION_002_SouthPlot,26.8,-0.1736,0.1448,9.7669,-0.2045,0.0954,0.2252,0.8886,Cocklebur,0.7934,2,18.75,53.34
SESSION_002_SouthPlot,26.833,-0.3173,-0.1773,10.0498,-0.1689,0.0658,0.1317,0.8927,,0.0,0,19.87,50.34
SESSION_002_SouthPlot,26.867,-0.2972,0.0588,9.8679,-0.1678,0.2274,0.111,0.8953,,0.0,0,20.08,49.81
SESSION_002_SouthPlot,26.9,-0.4228,-0.1943,9.821,0.0068,0.1244,0.0666,0.903,Foxtail,0.8264,1,20.8,48.08
SESSION_002_SouthPlot,26.933,0.2587,0.1447,10.0638,0.2281,0.2435,0.1631,0.8877,Foxtail,0.8466,1,18.75,53.33
SESSION_002_SouthPlot,26.967,0.1427,0.2156,10.1713,-0.0463,0.0111,-0.0196,0.8812,Foxtail,0.8381,1,19.24,51.98
SESSION_002_SouthPlot,27.0,0.2642,0.1852,10.1492,0.2767,0.0892,-0.073,0.8774,,0.0,0,19.83,50.42
SESSION_002_SouthPlot,27.033,0.3873,0.1145,9.9749,-0.0674,-0.0566,-0.1157,0.8774,Cocklebur,0.756,3,22.83,43.81
SESSION_002_SouthPlot,27.067,0.6263,0.0909,9.4894,0.1762,-0.0548,0.0485,0.8826,Giant_Ragweed,0.6453,1,19.95,50.13
SESSION_002_SouthPlot,27.1,0.2711,0.1827,9.6187,-0.0454,-0.1877,-0.0903,0.8839,Redroot_Pigweed,0.7433,2,19.44,51.45
SESSION_002_SouthPlot,27.133,0.2169,-0.2935,9.5931,0.0961,0.0018,-0.0918,0.8804,,0.0,0,21.35,46.84
SESSION_002_SouthPlot,27.167,0.2473,-0.3774,9.4076,-0.0657,-0.0098,-0.0494,0.8767,,0.0,0,18.45,54.21
SESSION_002_SouthPlot,27.2,-0.0718,-0.2505,9.3033,0.001,-0.016,-0.0679,0.8675,Foxtail,0.8019,1,19.35,51.67
SESSION_002_SouthPlot,27.233,-0.2822,-0.2482,9.2701,-0.1685,-0.0152,-0.0632,0.8675,Giant_Ragweed,0.6284,1,18.02,55.49
SESSION_002_SouthPlot,27.267,-0.5908,-0.3673,9.4216,-0.0973,0.1628,-0.0282,0.8685,Redroot_Pigweed,0.7432,1,20.29,49.29
SESSION_002_SouthPlot,27.3,-0.1293,-0.2246,9.3065,-0.1672,0.0035,0.0047,0.8771,,0.0,0,19.71,50.75
SESSION_002_SouthPlot,27.333,-0.3139,-0.0916,9.6147,-0.0448,0.1668,-0.0377,0.878,Redroot_Pigweed,0.8362,1,21.99,45.47
SESSION_002_SouthPlot,27.367,-0.2375,0.0381,9.7511,-0.1282,0.0719,0.1011,0.8872,,0.0,0,20.64,48.45
SESSION_002_SouthPlot,27.4,-0.3162,0.1814,9.7484,-0.0512,0.1518,0.0052,0.8877,Giant_Ragweed,0.6635,1,20.32,49.2
SESSION_002_SouthPlot,27.433,-0.0302,-0.1217,10.1005,-0.0086,0.1844,0.1186,0.9136,Cocklebur,0.8113,1,19.2,52.09
SESSION_002_SouthPlot,27.467,-0.0897,0.0442,9.8312,0.1133,-0.028,0.1105,0.9248,,0.0,0,20.09,49.79
SESSION_002_SouthPlot,27.5,0.1527,0.0884,10.1242,0.1682,0.0897,-0.0098,0.9418,,0.0,0,21.5,46.5
SESSION_002_SouthPlot,27.533,0.2564,0.4,10.2943,0.1335,0.0485,0.0087,0.9417,Redroot_Pigweed,0.7223,1,19.25,51.94
SESSION_002_SouthPlot,27.567,0.4871,0.1462,10.2164,0.0097,0.0223,-0.004,0.9248,,0.0,0,21.44,46.64
SESSION_002_SouthPlot,27.6,0.4466,0.2453,9.9972,0.0671,-0.0786,0.0134,0.9267,,0.0,0,19.03,52.56
SESSION_002_SouthPlot,27.633,0.2372,-0.0834,9.8735,0.1837,-0.0504,-0.1186,0.9218,Cocklebur,0.8001,1,20.14,49.66
SESSION_002_SouthPlot,27.667,0.3555,-0.0567,9.7839,-0.0445,-0.0684,-0.1845,0.9246,Redroot_Pigweed,0.7712,2,21.27,47.02
SESSION_002_SouthPlot,27.7,0.1062,-0.1894,9.5338,-0.0325,-0.1967,-0.1444,0.927,Cocklebur,0.7682,1,21.14,47.31
SESSION_002_SouthPlot,27.733,-0.0877,-0.0392,9.6438,-0.0793,-0.116,-0.1671,0.9251,,0.0,0,19.35,51.67
SESSION_002_SouthPlot,27.767,-0.0153,-0.3951,8.9374,-0.1017,-0.1244,-0.0064,0.9253,Foxtail,0.8795,1,19.7,50.77
SESSION_002_SouthPlot,27.8,-0.1869,0.023,9.5443,-0.1538,0.0213,-0.1909,0.9209,Cocklebur,0.7946,1,20.3,49.25
SESSION_002_SouthPlot,27.833,-0.4823,-0.2138,9.0239,-0.1437,0.0114,-0.0208,0.9201,Cocklebur,0.7604,1,22.5,44.45
SESSION_002_SouthPlot,27.867,-0.4237,-0.3215,9.4634,-0.2341,-0.0513,0.0715,0.9158,,0.0,0,22.45,44.55
SESSION_002_SouthPlot,27.9,-0.2283,-0.0967,9.8965,-0.1988,0.1323,0.0273,0.9135,Redroot_Pigweed,0.763,1,21.77,45.94
SESSION_002_SouthPlot,27.933,-0.2267,-0.1843,10.0446,0.0507,0.0859,0.0484,0.9108,,0.0,0,21.46,46.6
SESSION_002_SouthPlot,27.967,-0.1243,-0.127,9.881,0.0717,0.1181,0.1434,0.9107,Redroot_Pigweed,0.7827,3,18.77,53.27
SESSION_002_SouthPlot,28.0,0.211,0.227,10.1817,0.0572,0.046,0.0066,0.9033,Redroot_Pigweed,0.786,1,21.86,45.74
SESSION_002_SouthPlot,28.033,0.2162,0.3999,10.1338,0.1196,0.1257,0.016,0.904,Cocklebur,0.7741,2,19.11,52.34
SESSION_002_SouthPlot,28.067,0.1724,0.2962,10.4203,0.1354,0.159,0.0625,0.9218,Cocklebur,0.8007,1,19.23,52.01
SESSION_002_SouthPlot,28.1,0.225,0.0648,10.17,0.1369,0.026,-0.0531,0.9267,Foxtail,0.8843,1,20.81,48.06
SESSION_002_SouthPlot,28.133,0.2384,0.101,9.9366,0.0787,0.1271,0.0802,0.9276,,0.0,0,20.41,48.99
SESSION_002_SouthPlot,28.167,0.2773,0.395,9.9865,0.2498,0.0282,-0.0223,0.9241,Cocklebur,0.743,1,20.38,49.07
SESSION_002_SouthPlot,28.2,0.0625,0.2033,9.8555,0.2494,-0.1491,-0.0304,0.918,Redroot_Pigweed,0.7313,1,18.89,52.94
SESSION_002_SouthPlot,28.233,0.0327,-0.1786,9.5404,0.0073,-0.088,-0.1797,0.9185,,0.0,0,19.94,50.14
SESSION_002_SouthPlot,28.267,0.1956,-0.2088,9.5828,0.0833,-0.23,-0.0856,0.9162,Cocklebur,0.7564,2,18.86,53.03
SESSION_002_SouthPlot,28.3,0.1951,-0.1513,9.6887,-0.0952,-0.1908,-0.0686,0.9175,,0.0,0,21.77,45.94
SESSION_002_SouthPlot,28.333,-0.1539,-0.2529,8.9467,-0.1712,-0.2301,-0.0403,0.9139,Cocklebur,0.7854,1,18.07,55.36
SESSION_002_SouthPlot,28.367,-0.3713,0.0634,9.6546,-0.1752,-0.1837,-0.0102,0.9136,Cocklebur,0.8182,2,21.11,47.38
SESSION_002_SouthPlot,28.4,-0.8422,-0.3425,9.8075,-0.1828,-0.0354,0.0486,0.9144,Redroot_Pigweed,0.7674,2,19.93,50.17
SESSION_002_SouthPlot,28.433,-0.0939,-0.0922,9.76,-0.0956,0.0184,-0.0608,0.915,Giant_Ragweed,0.6146,1,18.77,53.29
SESSION_002_SouthPlot,28.467,-0.518,-0.0607,9.7768,-0.1499,0.0922,0.0423,0.9146,,0.0,0,21.07,47.46
SESSION_002_SouthPlot,28.5,-0.4603,-0.2623,9.6926,-0.0005,0.0322,0.1994,0.93,Foxtail,0.8635,1,21.27,47.0
SESSION_002_SouthPlot,28.533,-0.1719,-0.2785,10.1499,-0.0724,0.1855,0.0527,0.9314,,0.0,0,20.06,49.86
SESSION_002_SouthPlot,28.567,-0.0032,0.1051,10.1504,0.0377,0.0995,0.0199,0.922,Cocklebur,0.7485,1,22.09,45.27
SESSION_002_SouthPlot,28.6,0.1347,0.2844,9.9817,0.0018,0.1225,0.021,0.9191,Cocklebur,0.7905,1,19.56,51.14
SESSION_002_SouthPlot,28.633,0.1158,0.4872,10.093,0.0242,-0.193,-0.011,0.9201,Foxtail,0.8423,1,21.94,45.58
